,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
u_slope_integration_cost[160],-0.0,0.004,-0.008,0.007,0.0,0.0,10880.259,5865.622,1.001
u_slope_integration_cost[161],0.0,0.004,-0.008,0.007,0.0,0.0,9000.169,5319.508,1.001
u_slope_integration_cost[162],0.0,0.004,-0.007,0.007,0.0,0.0,10781.122,6011.413,1.0
u_slope_integration_cost[163],-0.0,0.004,-0.008,0.006,0.0,0.0,10730.492,6319.154,1.0
u_slope_integration_cost[164],0.0,0.004,-0.007,0.008,0.0,0.0,10864.125,5608.299,1.001
u_slope_integration_cost[165],-0.003,0.004,-0.012,0.004,0.0,0.0,3716.724,5544.854,1.0
u_slope_integration_cost[166],0.001,0.003,-0.006,0.008,0.0,0.0,11335.584,5702.427,1.0
u_slope_integration_cost[167],0.0,0.004,-0.007,0.008,0.0,0.0,12004.484,5718.291,1.0
u_slope_integration_cost[168],-0.0,0.004,-0.007,0.007,0.0,0.0,12022.376,5996.788,1.0
u_slope_integration_cost[169],-0.001,0.004,-0.009,0.006,0.0,0.0,9996.004,6576.342,1.001
u_slope_integration_cost[170],-0.001,0.004,-0.009,0.006,0.0,0.0,10430.441,5795.441,1.0
u_slope_integration_cost[171],-0.0,0.004,-0.007,0.007,0.0,0.0,11355.836,5583.481,1.001
u_slope_integration_cost[172],-0.002,0.004,-0.01,0.005,0.0,0.0,5968.222,5478.897,1.0
u_slope_integration_cost[173],0.002,0.004,-0.005,0.01,0.0,0.0,6801.947,4577.648,1.0
u_slope_integration_cost[174],0.001,0.004,-0.007,0.008,0.0,0.0,9417.639,4940.528,1.0
u_slope_integration_cost[175],0.0,0.004,-0.007,0.008,0.0,0.0,9572.446,5491.343,1.0
u_slope_integration_cost[176],-0.0,0.004,-0.008,0.007,0.0,0.0,9323.178,5717.276,1.001
u_slope_integration_cost[177],-0.0,0.004,-0.008,0.007,0.0,0.0,11271.691,5562.729,1.002
u_slope_integration_cost[178],-0.002,0.004,-0.011,0.005,0.0,0.0,5667.748,5480.457,1.0
