,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
u0[116],0.31,0.022,0.269,0.351,0.003,0.001,56.313,189.552,1.064
u0[117],0.116,0.024,0.072,0.16,0.003,0.001,65.964,229.843,1.053
u0[118],-0.178,0.024,-0.223,-0.134,0.003,0.001,68.078,253.152,1.051
u0[119],-0.222,0.024,-0.268,-0.178,0.003,0.001,66.287,238.823,1.055
u0[120],0.241,0.024,0.197,0.287,0.003,0.001,66.925,253.188,1.053
u0[121],-0.234,0.024,-0.281,-0.191,0.003,0.001,67.292,262.574,1.051
u0[122],-0.298,0.021,-0.339,-0.259,0.003,0.001,53.26,152.123,1.068
u0[123],-0.185,0.028,-0.238,-0.136,0.003,0.001,84.83,359.406,1.042
u0[124],0.247,0.024,0.203,0.292,0.003,0.001,65.015,247.561,1.053
u0[125],-0.09,0.024,-0.134,-0.045,0.003,0.001,64.159,234.103,1.055
u0[126],0.016,0.025,-0.03,0.062,0.003,0.001,71.641,243.7,1.049
u0[127],0.408,0.024,0.362,0.451,0.003,0.001,66.895,267.33,1.052
u0[128],0.282,0.024,0.236,0.326,0.003,0.001,67.296,273.37,1.053
u0[129],0.356,0.024,0.312,0.4,0.003,0.001,63.669,235.388,1.058
u0[130],-0.071,0.097,-0.252,0.106,0.001,0.001,4680.65,5665.515,1.002
u0[131],0.037,0.145,-0.219,0.326,0.001,0.002,9687.805,6186.716,1.0
u0[132],0.518,0.024,0.471,0.562,0.003,0.001,67.702,238.279,1.053
u0[133],0.359,0.025,0.311,0.405,0.003,0.001,75.208,262.243,1.047
u0[134],-0.088,0.024,-0.132,-0.045,0.003,0.001,64.831,246.945,1.056
u0[135],0.373,0.024,0.327,0.417,0.003,0.001,65.128,214.778,1.054
u0[136],-0.024,0.022,-0.064,0.015,0.003,0.001,53.222,172.097,1.067
u0[137],-0.375,0.025,-0.422,-0.328,0.003,0.001,73.044,237.989,1.048
u0[138],-0.056,0.038,-0.128,0.014,0.003,0.001,169.994,992.961,1.021
u0[139],0.523,0.024,0.478,0.565,0.003,0.001,62.431,254.459,1.059
u0[140],-0.218,0.083,-0.377,-0.07,0.002,0.001,1538.647,4662.869,1.004
u0[141],-0.012,0.027,-0.063,0.036,0.003,0.001,81.967,276.511,1.044
u0[142],0.255,0.024,0.21,0.299,0.003,0.001,63.154,228.747,1.056
u0[143],0.452,0.024,0.403,0.494,0.003,0.001,67.729,242.603,1.052
u0[144],-0.169,0.025,-0.219,-0.124,0.003,0.001,74.05,292.064,1.049
u0[145],-0.238,0.024,-0.284,-0.194,0.003,0.001,65.809,228.228,1.054
u0[146],0.002,0.024,-0.041,0.047,0.003,0.001,64.278,229.156,1.055
u0[147],0.33,0.022,0.287,0.368,0.003,0.001,53.771,168.732,1.067
u0[148],-0.142,0.025,-0.191,-0.097,0.003,0.001,71.584,253.246,1.048
u0[149],0.015,0.024,-0.031,0.058,0.003,0.001,69.97,265.114,1.048
u0[150],-0.09,0.022,-0.133,-0.049,0.003,0.001,58.111,164.606,1.063
u0[151],-0.09,0.024,-0.134,-0.046,0.003,0.001,64.814,260.464,1.055
