,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
u_slope_raw_integration_cost[151],0.21,1.0,-1.709,2.047,0.008,0.013,14156.148,5412.2,1.0
u_slope_raw_integration_cost[152],0.083,0.958,-1.756,1.875,0.008,0.012,16032.421,6174.301,1.0
u_slope_raw_integration_cost[153],-0.0,1.001,-1.814,1.949,0.008,0.013,13899.965,5250.479,1.0
u_slope_raw_integration_cost[154],0.211,0.949,-1.538,2.019,0.008,0.012,14227.77,5349.686,1.001
u_slope_raw_integration_cost[155],-0.177,0.994,-2.063,1.66,0.009,0.013,12371.1,5968.581,1.001
u_slope_raw_integration_cost[156],-0.09,0.979,-1.952,1.752,0.009,0.012,12551.275,5868.963,1.001
u_slope_raw_integration_cost[157],0.015,0.958,-1.71,1.913,0.008,0.012,14975.2,5112.267,1.002
u_slope_raw_integration_cost[158],0.051,0.954,-1.715,1.855,0.008,0.012,13402.935,5738.978,1.003
u_slope_raw_integration_cost[159],-0.152,0.971,-2.016,1.641,0.008,0.012,14150.014,5933.59,1.0
u_slope_raw_integration_cost[160],-0.063,0.977,-1.892,1.744,0.008,0.012,15067.613,6180.288,1.0
u_slope_raw_integration_cost[161],-0.006,1.006,-1.848,1.922,0.009,0.013,13749.342,5305.215,1.001
u_slope_raw_integration_cost[162],0.04,0.997,-1.874,1.857,0.008,0.013,16177.413,5918.693,1.0
u_slope_raw_integration_cost[163],-0.081,0.961,-1.908,1.672,0.008,0.012,14371.105,5844.565,1.001
u_slope_raw_integration_cost[164],0.112,0.981,-1.659,1.986,0.009,0.012,12609.927,6102.302,1.0
u_slope_raw_integration_cost[165],-0.598,1.014,-2.495,1.326,0.01,0.012,9960.754,5896.061,1.001
u_slope_raw_integration_cost[166],0.114,0.989,-1.728,1.979,0.009,0.012,12298.362,6149.317,1.002
u_slope_raw_integration_cost[167],0.089,0.995,-1.812,1.906,0.008,0.013,14219.399,5228.88,1.001
u_slope_raw_integration_cost[168],-0.01,0.958,-1.805,1.797,0.008,0.013,14805.656,5715.037,1.0
u_slope_raw_integration_cost[169],-0.178,0.979,-2.014,1.666,0.008,0.012,15467.186,6078.212,1.0
u_slope_raw_integration_cost[170],-0.118,0.982,-1.94,1.736,0.009,0.013,13047.518,5325.617,1.0
u_slope_raw_integration_cost[171],-0.082,0.973,-1.897,1.734,0.008,0.012,16644.318,5971.574,1.001
u_slope_raw_integration_cost[172],-0.358,1.019,-2.218,1.632,0.009,0.015,13121.794,5338.946,1.0
u_slope_raw_integration_cost[173],0.365,0.987,-1.526,2.184,0.009,0.011,12772.986,6048.588,1.001
u_slope_raw_integration_cost[174],0.152,0.978,-1.708,1.937,0.009,0.012,11988.944,5434.557,1.001
u_slope_raw_integration_cost[175],0.036,0.964,-1.803,1.87,0.009,0.012,12345.189,5796.649,1.0
u_slope_raw_integration_cost[176],-0.119,0.983,-1.97,1.722,0.008,0.013,14884.899,5326.93,1.0
u_slope_raw_integration_cost[177],-0.005,0.993,-1.91,1.795,0.007,0.013,17675.855,5361.706,1.001
u_slope_raw_integration_cost[178],-0.399,1.008,-2.172,1.589,0.009,0.013,12552.01,5568.265,1.001
sigma_u0,0.245,0.013,0.221,0.271,0.001,0.0,309.178,745.569,1.015
sigma_slope_gpt2_surprisal,0.013,0.002,0.01,0.016,0.0,0.0,3616.073,5077.87,1.001
sigma_slope_integration_cost,0.003,0.002,0.0,0.006,0.0,0.0,2251.42,3438.652,1.001
sigma_eps,0.26,0.001,0.258,0.261,0.0,0.0,12047.731,5331.357,1.001
u0[0],-0.188,0.024,-0.232,-0.142,0.002,0.001,151.202,554.618,1.018
u0[1],-0.035,0.022,-0.076,0.006,0.002,0.001,118.745,317.805,1.024
u0[2],-0.184,0.025,-0.232,-0.139,0.002,0.001,151.94,609.742,1.018
u0[3],-0.268,0.026,-0.314,-0.218,0.002,0.001,162.549,427.576,1.015
u0[4],-0.416,0.025,-0.462,-0.369,0.002,0.001,148.597,465.83,1.02
u0[5],0.203,0.025,0.158,0.249,0.002,0.001,151.126,496.968,1.019
u0[6],0.295,0.039,0.221,0.37,0.002,0.001,444.72,1782.837,1.007
u0[7],0.033,0.024,-0.011,0.08,0.002,0.001,144.098,432.373,1.019
u0[8],0.187,0.024,0.143,0.234,0.002,0.001,147.957,491.496,1.019
u0[9],-0.163,0.049,-0.25,-0.068,0.002,0.001,705.146,2805.703,1.006
u0[10],-0.129,0.024,-0.173,-0.082,0.002,0.001,149.825,396.13,1.019
u0[11],-0.015,0.024,-0.059,0.032,0.002,0.001,148.928,484.778,1.019
u0[12],0.088,0.024,0.041,0.131,0.002,0.001,145.034,496.745,1.02
u0[13],0.417,0.044,0.334,0.499,0.002,0.001,462.752,2007.022,1.007
u0[14],0.027,0.024,-0.018,0.072,0.002,0.001,138.802,454.204,1.022
u0[15],-0.415,0.026,-0.464,-0.366,0.002,0.001,184.963,598.184,1.015
u0[16],-0.059,0.027,-0.11,-0.008,0.002,0.001,177.466,636.266,1.017
u0[17],0.162,0.025,0.115,0.208,0.002,0.001,155.946,453.974,1.017
u0[18],-0.229,0.085,-0.387,-0.069,0.001,0.001,3673.503,4815.67,1.001
u0[19],-0.17,0.024,-0.216,-0.126,0.002,0.001,145.107,460.797,1.018
u0[20],-0.09,0.025,-0.134,-0.042,0.002,0.001,146.741,459.994,1.021
u0[21],-0.029,0.025,-0.077,0.017,0.002,0.001,149.725,384.753,1.019
u0[22],0.222,0.025,0.176,0.268,0.002,0.001,157.576,553.055,1.018
u0[23],-0.252,0.024,-0.297,-0.208,0.002,0.001,136.719,385.858,1.021
u0[24],-0.429,0.024,-0.476,-0.384,0.002,0.001,149.635,490.096,1.019
u0[25],0.277,0.025,0.231,0.325,0.002,0.001,162.426,601.35,1.016
u0[26],0.314,0.024,0.269,0.36,0.002,0.001,148.407,489.898,1.018
u0[27],-0.085,0.032,-0.142,-0.022,0.002,0.001,265.287,1177.677,1.01
u0[28],-0.043,0.024,-0.087,0.003,0.002,0.001,151.13,533.648,1.02
u0[29],0.125,0.024,0.079,0.17,0.002,0.001,155.927,506.058,1.019
u0[30],0.212,0.025,0.166,0.257,0.002,0.001,152.764,464.094,1.017
u0[31],0.121,0.025,0.071,0.167,0.002,0.001,159.47,492.223,1.019
u0[32],-0.017,0.025,-0.063,0.031,0.002,0.001,156.872,494.044,1.019
u0[33],-0.175,0.025,-0.219,-0.127,0.002,0.001,148.187,437.888,1.02
u0[34],0.105,0.024,0.059,0.15,0.002,0.001,140.712,441.375,1.02
u0[35],0.078,0.022,0.037,0.12,0.002,0.001,119.849,297.088,1.024
u0[36],-0.205,0.024,-0.25,-0.162,0.002,0.001,146.318,397.089,1.019
u0[37],0.184,0.025,0.139,0.229,0.002,0.001,149.364,514.449,1.019
u0[38],-0.167,0.025,-0.215,-0.121,0.002,0.001,155.867,459.601,1.018
u0[39],0.02,0.024,-0.024,0.068,0.002,0.001,146.653,511.349,1.019
u0[40],-0.235,0.081,-0.384,-0.08,0.002,0.001,2703.652,5097.984,1.001
u0[41],-0.032,0.027,-0.08,0.022,0.002,0.001,185.278,579.471,1.016
u0[42],0.052,0.024,0.006,0.097,0.002,0.001,154.371,420.035,1.019
u0[43],-0.057,0.026,-0.105,-0.009,0.002,0.001,160.87,657.568,1.017
u0[44],0.08,0.025,0.035,0.127,0.002,0.001,143.803,469.033,1.019
u0[45],-0.163,0.026,-0.207,-0.111,0.002,0.001,163.44,485.486,1.019
u0[46],-0.411,0.025,-0.455,-0.362,0.002,0.001,155.975,549.073,1.017
u0[47],0.111,0.025,0.067,0.159,0.002,0.001,150.99,541.283,1.019
u0[48],-0.428,0.026,-0.477,-0.381,0.002,0.001,150.665,493.267,1.02
u0[49],0.425,0.025,0.38,0.473,0.002,0.001,158.239,581.948,1.018
u0[50],-0.041,0.026,-0.088,0.007,0.002,0.001,162.515,573.133,1.019
u0[51],-0.236,0.025,-0.28,-0.187,0.002,0.001,146.219,421.892,1.018
u0[52],-0.066,0.025,-0.113,-0.021,0.002,0.001,153.628,600.778,1.017
u0[53],0.096,0.024,0.051,0.141,0.002,0.001,140.767,397.286,1.02
u0[54],0.139,0.038,0.065,0.207,0.002,0.001,393.599,1869.897,1.007
u0[55],0.389,0.025,0.34,0.436,0.002,0.001,150.921,567.483,1.018
u0[56],-0.19,0.025,-0.237,-0.145,0.002,0.001,146.589,445.065,1.018
u0[57],0.324,0.025,0.276,0.37,0.002,0.001,150.902,424.295,1.02
u0[58],-0.653,0.089,-0.818,-0.483,0.001,0.001,3867.93,5020.281,1.0
u0[59],-0.05,0.024,-0.093,-0.003,0.002,0.001,139.836,412.205,1.02
u0[60],-0.017,0.024,-0.062,0.029,0.002,0.001,144.077,396.303,1.02
u0[61],-0.613,0.098,-0.8,-0.431,0.002,0.001,3850.447,5875.785,1.001
u0[62],-0.341,0.026,-0.391,-0.294,0.002,0.001,166.776,503.707,1.015
u0[63],-0.178,0.025,-0.225,-0.132,0.002,0.001,152.255,478.609,1.02
u0[64],-0.205,0.025,-0.25,-0.157,0.002,0.001,146.472,442.328,1.019
u0[65],-0.052,0.024,-0.095,-0.004,0.002,0.001,150.188,413.057,1.018
u0[66],0.242,0.025,0.199,0.292,0.002,0.001,145.143,479.259,1.02
u0[67],-0.107,0.026,-0.157,-0.06,0.002,0.001,159.636,593.84,1.017
u0[68],0.219,0.022,0.178,0.261,0.002,0.001,119.054,265.816,1.023
u0[69],-0.014,0.04,-0.093,0.056,0.002,0.001,458.094,2048.79,1.006
u0[70],-0.409,0.025,-0.456,-0.363,0.002,0.001,153.75,479.921,1.02
u0[71],0.328,0.024,0.282,0.372,0.002,0.001,140.34,377.506,1.022
u0[72],-0.195,0.025,-0.241,-0.147,0.002,0.001,162.518,568.969,1.016
u0[73],-0.161,0.023,-0.202,-0.116,0.002,0.001,122.492,352.709,1.023
u0[74],-0.207,0.022,-0.248,-0.165,0.002,0.001,123.029,320.873,1.024
u0[75],0.12,0.03,0.066,0.176,0.002,0.001,220.168,1141.51,1.013
u0[76],0.242,0.025,0.196,0.287,0.002,0.001,154.921,506.302,1.018
u0[77],-0.12,0.025,-0.165,-0.071,0.002,0.001,153.4,428.936,1.018
u0[78],-0.006,0.026,-0.055,0.04,0.002,0.001,169.783,504.887,1.017
u0[79],0.121,0.025,0.074,0.169,0.002,0.001,156.451,509.745,1.018
u0[80],0.117,0.024,0.071,0.163,0.002,0.001,145.663,534.296,1.02
u0[81],-0.002,0.024,-0.047,0.043,0.002,0.001,146.142,460.782,1.019
u0[82],-0.227,0.024,-0.274,-0.183,0.002,0.001,140.66,536.887,1.022
u0[83],-0.007,0.022,-0.048,0.035,0.002,0.001,114.99,311.067,1.026
u0[84],-0.036,0.022,-0.076,0.007,0.002,0.001,121.392,310.638,1.023
u0[85],0.286,0.025,0.239,0.331,0.002,0.001,156.496,433.379,1.019
u0[86],-0.398,0.025,-0.443,-0.348,0.002,0.001,153.554,530.89,1.019
u0[87],-0.063,0.025,-0.108,-0.016,0.002,0.001,151.956,426.86,1.018
u0[88],-0.255,0.024,-0.298,-0.207,0.002,0.001,150.098,491.591,1.02
u0[89],0.123,0.024,0.08,0.17,0.002,0.001,144.524,392.857,1.02
u0[90],0.165,0.025,0.12,0.211,0.002,0.001,152.982,455.303,1.017
u0[91],0.138,0.024,0.096,0.185,0.002,0.001,139.242,533.927,1.019
u0[92],0.328,0.024,0.281,0.373,0.002,0.001,149.271,626.708,1.019
u0[93],0.065,0.047,-0.023,0.155,0.002,0.001,765.091,2563.781,1.003
u0[94],-0.362,0.025,-0.409,-0.317,0.002,0.001,146.239,516.192,1.019
u0[95],-0.325,0.025,-0.37,-0.278,0.002,0.001,151.021,446.807,1.017
u0[96],0.293,0.025,0.246,0.338,0.002,0.001,144.599,507.506,1.021
u0[97],0.108,0.025,0.062,0.154,0.002,0.001,143.841,453.972,1.019
u0[98],0.051,0.024,0.009,0.099,0.002,0.001,143.436,491.7,1.019
u0[99],0.155,0.025,0.108,0.2,0.002,0.001,149.076,450.501,1.02
u0[100],-0.079,0.037,-0.148,-0.011,0.002,0.0,403.581,1289.117,1.006
u0[101],-0.068,0.025,-0.115,-0.023,0.002,0.001,140.868,417.405,1.021
u0[102],-0.269,0.026,-0.318,-0.222,0.002,0.001,162.377,578.546,1.019
u0[103],-0.017,0.023,-0.059,0.026,0.002,0.001,127.721,329.761,1.022
u0[104],-0.266,0.025,-0.312,-0.22,0.002,0.001,143.659,523.784,1.021
u0[105],-0.018,0.029,-0.073,0.038,0.002,0.001,215.064,736.212,1.012
u0[106],-0.473,0.034,-0.538,-0.409,0.002,0.0,310.969,1749.516,1.009
u0[107],0.067,0.025,0.022,0.115,0.002,0.001,148.181,502.827,1.018
u0[108],0.062,0.025,0.016,0.109,0.002,0.001,147.577,497.532,1.02
u0[109],-0.056,0.025,-0.103,-0.01,0.002,0.001,143.738,402.599,1.018
u0[110],0.401,0.022,0.36,0.444,0.002,0.001,123.132,325.861,1.024
u0[111],-0.181,0.027,-0.231,-0.128,0.002,0.001,179.28,633.664,1.016
u0[112],0.18,0.024,0.134,0.223,0.002,0.001,142.042,438.377,1.021
u0[113],0.211,0.024,0.168,0.258,0.002,0.001,138.591,386.846,1.02
u0[114],0.495,0.025,0.448,0.542,0.002,0.001,155.392,485.951,1.018
u0[115],0.027,0.024,-0.017,0.073,0.002,0.001,146.454,481.452,1.019
u0[116],0.292,0.023,0.251,0.336,0.002,0.001,129.544,389.023,1.022
u0[117],0.159,0.024,0.114,0.206,0.002,0.001,146.142,580.11,1.02
u0[118],-0.181,0.025,-0.227,-0.134,0.002,0.001,155.488,449.329,1.019
u0[119],-0.209,0.024,-0.254,-0.163,0.002,0.001,147.346,549.465,1.019
u0[120],0.234,0.025,0.188,0.28,0.002,0.001,153.192,501.331,1.019
u0[121],-0.215,0.024,-0.259,-0.168,0.002,0.001,146.763,469.118,1.02
u0[122],-0.296,0.022,-0.337,-0.255,0.002,0.001,118.697,279.239,1.024
u0[123],-0.165,0.028,-0.217,-0.114,0.002,0.001,192.351,981.738,1.018
u0[124],0.273,0.024,0.228,0.319,0.002,0.001,154.981,443.927,1.018
u0[125],-0.068,0.025,-0.114,-0.022,0.002,0.001,153.989,521.888,1.019
u0[126],0.016,0.026,-0.03,0.069,0.002,0.001,163.865,531.156,1.016
u0[127],0.416,0.025,0.37,0.463,0.002,0.001,147.765,497.037,1.02
u0[128],0.27,0.024,0.227,0.317,0.002,0.001,148.602,495.433,1.021
u0[129],0.368,0.024,0.322,0.413,0.002,0.001,153.304,494.531,1.017
u0[130],0.161,0.065,0.038,0.285,0.002,0.001,1679.402,5077.132,1.003
u0[131],-0.14,0.175,-0.465,0.181,0.002,0.002,12548.615,6160.746,1.001
u0[132],0.54,0.025,0.494,0.586,0.002,0.001,158.109,478.869,1.018
u0[133],0.32,0.027,0.269,0.37,0.002,0.001,177.935,603.009,1.015
u0[134],-0.088,0.025,-0.134,-0.042,0.002,0.001,142.797,559.688,1.022
u0[135],0.378,0.024,0.336,0.423,0.002,0.001,137.37,377.805,1.022
u0[136],-0.009,0.022,-0.049,0.034,0.002,0.001,123.106,323.407,1.021
u0[137],-0.356,0.025,-0.4,-0.306,0.002,0.001,159.252,541.233,1.017
u0[138],-0.162,0.038,-0.232,-0.092,0.002,0.001,366.511,1428.063,1.008
u0[139],0.532,0.025,0.488,0.58,0.002,0.001,152.156,526.245,1.019
u0[140],-0.28,0.077,-0.421,-0.135,0.001,0.001,2819.943,4754.221,1.002
u0[141],-0.025,0.027,-0.074,0.027,0.002,0.001,192.082,717.399,1.014
u0[142],0.303,0.025,0.258,0.35,0.002,0.001,151.539,425.806,1.018
u0[143],0.483,0.024,0.439,0.529,0.002,0.001,138.664,434.042,1.02
u0[144],-0.193,0.025,-0.237,-0.143,0.002,0.001,159.261,496.579,1.019
u0[145],-0.23,0.024,-0.277,-0.186,0.002,0.001,137.879,419.676,1.021
u0[146],0.047,0.025,0.001,0.093,0.002,0.001,149.641,522.719,1.019
u0[147],0.323,0.022,0.283,0.364,0.002,0.001,119.155,338.995,1.025
u0[148],-0.158,0.026,-0.207,-0.11,0.002,0.001,161.101,382.901,1.018
u0[149],-0.04,0.025,-0.088,0.007,0.002,0.001,153.502,450.313,1.019
u0[150],-0.084,0.023,-0.125,-0.039,0.002,0.001,126.391,311.414,1.021
u0[151],-0.084,0.024,-0.131,-0.039,0.002,0.001,148.36,462.313,1.017
u0[152],0.159,0.024,0.112,0.204,0.002,0.001,148.064,452.291,1.02
u0[153],0.163,0.178,-0.181,0.493,0.002,0.002,12133.742,5702.14,1.002
u0[154],-0.337,0.022,-0.382,-0.298,0.002,0.001,124.461,380.92,1.023
u0[155],-0.251,0.024,-0.296,-0.205,0.002,0.001,140.046,357.962,1.02
u0[156],0.001,0.025,-0.045,0.047,0.002,0.001,147.192,455.767,1.02
u0[157],-0.265,0.024,-0.311,-0.22,0.002,0.001,138.578,503.09,1.022
u0[158],0.718,0.022,0.677,0.759,0.002,0.001,125.727,357.382,1.022
u0[159],0.44,0.024,0.395,0.484,0.002,0.001,141.632,437.552,1.021
u0[160],0.235,0.025,0.191,0.284,0.002,0.001,156.831,565.004,1.017
u0[161],-0.016,0.05,-0.108,0.081,0.002,0.001,781.52,2553.634,1.003
u0[162],-0.135,0.026,-0.184,-0.087,0.002,0.001,174.029,692.759,1.016
u0[163],-0.127,0.025,-0.17,-0.078,0.002,0.001,145.531,507.126,1.02
u0[164],-0.092,0.03,-0.148,-0.037,0.002,0.001,226.439,836.234,1.011
u0[165],-0.301,0.023,-0.343,-0.258,0.002,0.001,124.577,341.932,1.023
u0[166],0.426,0.026,0.377,0.473,0.002,0.001,162.895,557.747,1.018
u0[167],0.266,0.024,0.222,0.311,0.002,0.001,147.027,526.15,1.02
u0[168],-0.098,0.025,-0.144,-0.053,0.002,0.001,150.434,584.574,1.02
u0[169],0.075,0.025,0.03,0.123,0.002,0.001,151.63,492.357,1.02
u0[170],0.048,0.024,0.003,0.096,0.002,0.001,145.836,393.555,1.02
u0[171],-0.031,0.025,-0.076,0.018,0.002,0.001,158.117,550.518,1.019
u0[172],0.073,0.024,0.028,0.117,0.002,0.001,140.416,341.108,1.021
u0[173],-0.22,0.026,-0.267,-0.169,0.002,0.001,177.321,658.364,1.016
u0[174],0.34,0.024,0.294,0.384,0.002,0.001,137.55,395.154,1.022
u0[175],-0.167,0.025,-0.212,-0.119,0.002,0.001,152.041,422.935,1.019
u0[176],0.01,0.027,-0.038,0.061,0.002,0.001,182.351,636.039,1.016
u0[177],-0.043,0.043,-0.119,0.041,0.002,0.001,484.594,2426.894,1.005
u0[178],0.397,0.025,0.353,0.446,0.002,0.001,151.537,503.143,1.018
u_slope_gpt2_surprisal[0],-0.006,0.01,-0.024,0.014,0.0,0.0,13828.431,5487.785,1.001
u_slope_gpt2_surprisal[1],0.006,0.008,-0.009,0.023,0.0,0.0,13325.319,5751.725,1.0
u_slope_gpt2_surprisal[2],0.003,0.009,-0.014,0.021,0.0,0.0,13504.129,5964.303,1.0
u_slope_gpt2_surprisal[3],-0.012,0.011,-0.031,0.009,0.0,0.0,15202.712,5869.529,1.001
u_slope_gpt2_surprisal[4],-0.007,0.01,-0.025,0.013,0.0,0.0,12849.303,5948.359,1.0
u_slope_gpt2_surprisal[5],-0.0,0.01,-0.02,0.019,0.0,0.0,12860.294,5311.558,1.001
u_slope_gpt2_surprisal[6],-0.0,0.012,-0.023,0.023,0.0,0.0,16879.884,5629.222,1.001
u_slope_gpt2_surprisal[7],-0.004,0.009,-0.022,0.012,0.0,0.0,13735.832,5686.067,1.001
u_slope_gpt2_surprisal[8],-0.013,0.01,-0.032,0.007,0.0,0.0,13190.304,5812.286,1.0
u_slope_gpt2_surprisal[9],0.002,0.013,-0.022,0.026,0.0,0.0,16188.542,5511.514,1.0
u_slope_gpt2_surprisal[10],-0.001,0.011,-0.022,0.018,0.0,0.0,16017.587,5429.072,1.0
u_slope_gpt2_surprisal[11],-0.006,0.01,-0.026,0.013,0.0,0.0,13573.97,5786.059,1.001
u_slope_gpt2_surprisal[12],0.004,0.009,-0.014,0.021,0.0,0.0,14449.199,5661.759,1.0
u_slope_gpt2_surprisal[13],-0.002,0.013,-0.026,0.022,0.0,0.0,14002.028,6037.316,1.001
u_slope_gpt2_surprisal[14],0.001,0.009,-0.016,0.02,0.0,0.0,14057.242,5198.355,1.001
u_slope_gpt2_surprisal[15],-0.004,0.011,-0.024,0.017,0.0,0.0,13090.701,5829.773,1.0
u_slope_gpt2_surprisal[16],-0.007,0.011,-0.027,0.013,0.0,0.0,15263.573,5842.282,1.001
u_slope_gpt2_surprisal[17],-0.004,0.01,-0.023,0.015,0.0,0.0,12970.636,5511.052,1.0
u_slope_gpt2_surprisal[18],0.003,0.013,-0.021,0.027,0.0,0.0,12123.234,5313.956,1.001
u_slope_gpt2_surprisal[19],-0.0,0.009,-0.017,0.018,0.0,0.0,14319.964,5597.753,1.0
u_slope_gpt2_surprisal[20],0.001,0.01,-0.018,0.021,0.0,0.0,15902.252,5411.141,1.0
u_slope_gpt2_surprisal[21],-0.006,0.01,-0.023,0.013,0.0,0.0,15339.944,6049.783,1.001
u_slope_gpt2_surprisal[22],0.001,0.01,-0.018,0.021,0.0,0.0,15565.855,5893.015,1.0
u_slope_gpt2_surprisal[23],0.002,0.009,-0.016,0.019,0.0,0.0,16393.518,6178.939,1.0
u_slope_gpt2_surprisal[24],-0.002,0.01,-0.02,0.019,0.0,0.0,13974.136,5323.822,1.0
u_slope_gpt2_surprisal[25],0.001,0.01,-0.018,0.02,0.0,0.0,13011.009,5602.728,1.0
u_slope_gpt2_surprisal[26],0.014,0.009,-0.004,0.031,0.0,0.0,11150.42,5684.318,1.002
u_slope_gpt2_surprisal[27],0.001,0.011,-0.019,0.023,0.0,0.0,14040.354,5809.446,1.0
u_slope_gpt2_surprisal[28],-0.007,0.01,-0.026,0.013,0.0,0.0,11532.532,5732.702,1.0
u_slope_gpt2_surprisal[29],-0.002,0.011,-0.022,0.018,0.0,0.0,16623.534,5847.93,1.001
u_slope_gpt2_surprisal[30],0.002,0.01,-0.017,0.021,0.0,0.0,13180.979,5709.306,1.001
u_slope_gpt2_surprisal[31],-0.001,0.01,-0.02,0.017,0.0,0.0,15626.457,5863.34,1.001
u_slope_gpt2_surprisal[32],-0.004,0.01,-0.023,0.015,0.0,0.0,14054.128,5590.335,1.001
u_slope_gpt2_surprisal[33],-0.004,0.01,-0.024,0.015,0.0,0.0,14453.55,5946.853,1.002
u_slope_gpt2_surprisal[34],0.002,0.01,-0.016,0.021,0.0,0.0,15170.578,5576.251,1.0
u_slope_gpt2_surprisal[35],0.007,0.008,-0.009,0.023,0.0,0.0,15339.02,5536.753,1.001
u_slope_gpt2_surprisal[36],-0.001,0.01,-0.018,0.019,0.0,0.0,16127.878,5927.395,1.0
u_slope_gpt2_surprisal[37],-0.0,0.01,-0.019,0.018,0.0,0.0,15949.104,5659.862,1.0
u_slope_gpt2_surprisal[38],-0.002,0.01,-0.02,0.016,0.0,0.0,13926.828,5937.771,1.0
u_slope_gpt2_surprisal[39],0.003,0.01,-0.018,0.022,0.0,0.0,16183.63,5593.421,1.001
u_slope_gpt2_surprisal[40],-0.002,0.013,-0.028,0.022,0.0,0.0,15196.458,6293.418,1.0
u_slope_gpt2_surprisal[41],-0.008,0.01,-0.027,0.011,0.0,0.0,14529.321,5915.995,1.001
u_slope_gpt2_surprisal[42],-0.004,0.01,-0.023,0.016,0.0,0.0,15939.056,5779.46,1.002
u_slope_gpt2_surprisal[43],0.006,0.011,-0.015,0.026,0.0,0.0,13050.528,5386.548,1.0
u_slope_gpt2_surprisal[44],-0.005,0.01,-0.024,0.015,0.0,0.0,14141.884,5603.081,1.0
u_slope_gpt2_surprisal[45],-0.005,0.01,-0.025,0.013,0.0,0.0,15982.835,6266.835,1.001
u_slope_gpt2_surprisal[46],-0.006,0.011,-0.026,0.014,0.0,0.0,15861.025,5948.957,1.001
u_slope_gpt2_surprisal[47],0.003,0.01,-0.017,0.022,0.0,0.0,12323.599,5477.539,1.0
u_slope_gpt2_surprisal[48],-0.006,0.009,-0.024,0.011,0.0,0.0,12471.883,6132.12,1.001
u_slope_gpt2_surprisal[49],-0.004,0.01,-0.022,0.015,0.0,0.0,15325.471,6327.124,1.001
u_slope_gpt2_surprisal[50],-0.013,0.01,-0.032,0.006,0.0,0.0,15134.077,5298.18,1.001
u_slope_gpt2_surprisal[51],-0.002,0.009,-0.018,0.016,0.0,0.0,14595.058,5882.954,1.002
u_slope_gpt2_surprisal[52],0.003,0.01,-0.016,0.023,0.0,0.0,10934.478,5493.337,1.0
u_slope_gpt2_surprisal[53],0.011,0.009,-0.006,0.029,0.0,0.0,14068.489,5879.397,1.001
u_slope_gpt2_surprisal[54],0.0,0.012,-0.022,0.023,0.0,0.0,17429.68,6129.758,1.002
u_slope_gpt2_surprisal[55],-0.008,0.01,-0.026,0.012,0.0,0.0,13690.405,6365.034,1.0
u_slope_gpt2_surprisal[56],-0.003,0.009,-0.02,0.015,0.0,0.0,13307.088,6186.544,1.0
u_slope_gpt2_surprisal[57],0.026,0.01,0.007,0.046,0.0,0.0,9840.037,5786.368,1.0
u_slope_gpt2_surprisal[58],0.004,0.013,-0.02,0.029,0.0,0.0,14310.37,5819.788,1.001
u_slope_gpt2_surprisal[59],-0.005,0.01,-0.023,0.015,0.0,0.0,14299.069,6122.52,1.0
u_slope_gpt2_surprisal[60],-0.016,0.01,-0.035,0.003,0.0,0.0,12809.112,5868.057,1.0
u_slope_gpt2_surprisal[61],-0.001,0.013,-0.026,0.024,0.0,0.0,14338.478,4891.76,1.002
u_slope_gpt2_surprisal[62],-0.001,0.01,-0.021,0.018,0.0,0.0,15397.742,5548.914,1.0
u_slope_gpt2_surprisal[63],-0.002,0.011,-0.022,0.018,0.0,0.0,15521.657,5765.085,1.0
u_slope_gpt2_surprisal[64],-0.003,0.011,-0.023,0.018,0.0,0.0,14967.799,5940.206,1.0
u_slope_gpt2_surprisal[65],-0.008,0.01,-0.028,0.012,0.0,0.0,12831.584,5011.443,1.0
u_slope_gpt2_surprisal[66],0.017,0.01,-0.002,0.037,0.0,0.0,11756.728,5950.563,1.0
u_slope_gpt2_surprisal[67],0.004,0.01,-0.014,0.022,0.0,0.0,14567.442,5480.578,1.0
u_slope_gpt2_surprisal[68],0.004,0.008,-0.011,0.019,0.0,0.0,12117.879,6093.309,1.0
u_slope_gpt2_surprisal[69],-0.003,0.012,-0.026,0.021,0.0,0.0,15155.746,6263.934,1.0
u_slope_gpt2_surprisal[70],-0.007,0.011,-0.027,0.013,0.0,0.0,14796.521,5759.108,1.0
u_slope_gpt2_surprisal[71],-0.005,0.01,-0.022,0.014,0.0,0.0,14649.53,6502.312,1.001
u_slope_gpt2_surprisal[72],-0.005,0.011,-0.026,0.015,0.0,0.0,15288.004,5570.952,1.0
u_slope_gpt2_surprisal[73],0.003,0.009,-0.013,0.02,0.0,0.0,15864.433,6243.247,1.001
u_slope_gpt2_surprisal[74],0.0,0.009,-0.016,0.016,0.0,0.0,12829.923,5793.134,1.0
u_slope_gpt2_surprisal[75],-0.004,0.011,-0.025,0.017,0.0,0.0,16260.588,5736.735,1.001
u_slope_gpt2_surprisal[76],0.003,0.01,-0.016,0.022,0.0,0.0,13267.306,5876.055,1.0
u_slope_gpt2_surprisal[77],0.006,0.01,-0.012,0.025,0.0,0.0,13872.464,6011.263,1.001
u_slope_gpt2_surprisal[78],0.004,0.011,-0.016,0.025,0.0,0.0,13813.143,5906.714,1.001
u_slope_gpt2_surprisal[79],0.004,0.01,-0.016,0.023,0.0,0.0,13348.883,5545.415,1.0
