,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
u_slope_raw_gpt2_surprisal[78],0.163,0.845,-1.465,1.71,0.007,0.011,13439.426,6183.687,1.001
u_slope_raw_gpt2_surprisal[79],-0.089,0.862,-1.73,1.519,0.007,0.011,14116.517,6010.756,1.001
u_slope_raw_gpt2_surprisal[80],0.316,0.783,-1.149,1.781,0.008,0.009,10611.985,5460.081,1.0
u_slope_raw_gpt2_surprisal[81],-0.093,0.842,-1.696,1.502,0.007,0.01,13502.21,5826.272,1.001
u_slope_raw_gpt2_surprisal[82],0.488,0.832,-1.132,1.98,0.008,0.011,10498.566,5409.148,1.001
u_slope_raw_gpt2_surprisal[83],-1.629,0.715,-2.949,-0.25,0.007,0.009,11539.807,5577.166,1.0
u_slope_raw_gpt2_surprisal[84],-0.076,0.671,-1.31,1.22,0.006,0.008,11141.258,6462.967,1.0
u_slope_raw_gpt2_surprisal[85],0.256,0.802,-1.275,1.725,0.007,0.01,13424.41,5846.796,1.0
u_slope_raw_gpt2_surprisal[86],0.071,0.781,-1.404,1.544,0.007,0.009,12114.467,6082.175,1.001
u_slope_raw_gpt2_surprisal[87],-0.221,0.779,-1.665,1.281,0.008,0.009,10305.157,5785.188,1.001
u_slope_raw_gpt2_surprisal[88],-0.596,0.875,-2.099,1.173,0.007,0.011,13623.95,5532.535,1.001
u_slope_raw_gpt2_surprisal[89],-0.309,0.991,-2.052,1.642,0.009,0.014,12930.164,5552.078,1.0
